0, 33610, 0.834415904041064
1, 67268, 0.45745450308767416
2, 100772, 0.36673439357240323
3, 134428, 0.32366803667302857
4, 168162, 0.2979898652282812
5, 201783, 0.2802403437889228
6, 235318, 0.2653872537410865
7, 269006, 0.2541613432310395
8, 302821, 0.24551528174493273
9, 336302, 0.23968167173660407
10, 369687, 0.23433740702220948
11, 403195, 0.2311379121521772
12, 436626, 0.22565126987332004
13, 470156, 0.22252531261262248
14, 503773, 0.22056031239739918
15, 537315, 0.2179591780749418
16, 570904, 0.2153066309579348
17, 604800, 0.2133265607437845
18, 638355, 0.21242255376557173
19, 672192, 0.2112370471833116
20, 706005, 0.210447791016708
21, 739494, 0.20948167410442384
22, 773176, 0.20822215017120718
23, 806826, 0.2064192495861296
24, 840502, 0.2068541528562368
25, 874146, 0.20530976367703938
26, 907871, 0.20473539046311784
27, 941573, 0.2045241378374019
28, 975295, 0.20389316875045582
29, 1008872, 0.20291096691863011
30, 1042519, 0.20235684274111765
31, 1076064, 0.2018429705147016
32, 1109688, 0.20173627870567776
33, 1143482, 0.20249035070508214
34, 1177008, 0.2009610913820186
35, 1210817, 0.20105193896313844
36, 1244528, 0.20048356258263023
37, 1278190, 0.2000056784284317
38, 1312013, 0.19921220005568813
39, 1345660, 0.19949795810853022
40, 1379163, 0.19899032871096822
41, 1412627, 0.19868063080613896
42, 1446010, 0.19898853968765776
43, 1479770, 0.19829531114990429
44, 1513546, 0.19811575367289075
45, 1547150, 0.19826095424971338
46, 1580711, 0.19780725998393558
47, 1614642, 0.19744358552714525
48, 1648360, 0.1964456642330703
49, 1682104, 0.1942365852705503
50, 1715792, 0.1850232786293757
51, 1749399, 0.17656491355875792
52, 1783129, 0.16963932511665053
53, 1816553, 0.16485145599660228
54, 1850252, 0.16312200891769538
55, 1883974, 0.15861244524939586
56, 1917584, 0.1557838252540362
57, 1951370, 0.15507939255843728
58, 1984929, 0.16028439405105882
59, 2018728, 0.152046701665652
60, 2052125, 0.14915034642158928
61, 2085586, 0.1479073097392664
62, 2119255, 0.14598958446817883
63, 2152870, 0.14583775110669056
64, 2186569, 0.1438839152707892
65, 2220351, 0.144664354369802
66, 2254093, 0.1411187708125276
67, 2287784, 0.1399775841983698
68, 2321286, 0.13849999199984436
69, 2355006, 0.13839247077703476
70, 2388615, 0.13825326564453416
71, 2422187, 0.1368011376362736
72, 2455678, 0.13607135099374643
73, 2489392, 0.13507613716489178
74, 2522939, 0.13448279628814278
75, 2556356, 0.13413806638475193
76, 2590059, 0.13465055659160777
77, 2623689, 0.13326216779522976
78, 2657260, 0.13372730097528232
79, 2690861, 0.13285921766596326
80, 2724392, 0.1328689277929775
81, 2757990, 0.13246183817164373
82, 2791713, 0.13158590586508734
83, 2825400, 0.13091582217711514
84, 2859087, 0.13130865511247666
85, 2892671, 0.13166605207627102
86, 2926421, 0.13060705603684408
87, 2960035, 0.1309991334959612
88, 2993576, 0.13099470930331844
89, 3027373, 0.13045398587897672
90, 3061262, 0.12995029101937505
91, 3094926, 0.12963648039405629
92, 3128538, 0.12990076536849393
93, 3161964, 0.1295956649770171
94, 3195497, 0.1285542149917554
95, 3229079, 0.12933779735181292
96, 3262712, 0.12857755570340965
97, 3296459, 0.12853979016259565
98, 3330021, 0.128405257364956
99, 3363800, 0.1279620073609433
100, 3397616, 0.128697108224792
101, 3431168, 0.12805588581299376
102, 3464942, 0.1281360215428522
103, 3498518, 0.1276336343864263
104, 3531775, 0.12818642156356472
105, 3565531, 0.12735064820212832
106, 3599164, 0.12803880144226348
107, 3632895, 0.12787837844531416
108, 3666407, 0.1277645486643759
109, 3700050, 0.12766168064485162
110, 3733652, 0.1284613693922253
111, 3767147, 0.12743966110934646
112, 3800878, 0.12714474768204204
113, 3834302, 0.1271874669118453
114, 3867997, 0.12638207569213236
115, 3901800, 0.12684948249893674
116, 3935536, 0.12639053740491302
117, 3969146, 0.12678350249336937
118, 4002684, 0.12686871888778978
119, 4036133, 0.1265843909675792
120, 4069776, 0.12702444183119274
121, 4103376, 0.12635418539077548
122, 4137058, 0.12643895506606265
123, 4170731, 0.12609660966416536
124, 4204494, 0.12571281118918273
125, 4238271, 0.12617449317190607
126, 4272139, 0.1265655797669443
127, 4305802, 0.1260671559405529
128, 4339416, 0.1260528400919195
129, 4373114, 0.12656214246052808
130, 4406669, 0.1258096545303272
131, 4440250, 0.12548178320719025
132, 4473921, 0.1261594267719883
133, 4507537, 0.12590657313496378
134, 4541259, 0.12584949758345798
135, 4574697, 0.12567829252299617
136, 4608191, 0.1258556832701473
137, 4641813, 0.1253521227735584
138, 4675295, 0.12548615518262832
139, 4708912, 0.12540398771732542
140, 4742606, 0.12503272288684117
141, 4776436, 0.12530850303375116
142, 4809943, 0.12530841337422194
143, 4843599, 0.12517304977370522
144, 4877235, 0.12536348838169695
145, 4911022, 0.1249696182371196
146, 4944716, 0.12486346040741872
147, 4978240, 0.12513492717328717
148, 5011712, 0.1253981197537002
149, 5045327, 0.12528007408067332
0, 33724, 0.8496784411244473
1, 67368, 0.43720613015910326
2, 101030, 0.3518262644440441
3, 134804, 0.3142636446124416
4, 168523, 0.291598080831059
